[INFO] Verbose logging enabled. All output will be saved to logs/build-log-1756569822.log
#9 12.18 Selecting previously unselected package libpixman-1-0:arm64.
#9 12.18 Preparing to unpack .../039-libpixman-1-0_0.44.0-3_arm64.deb ...
#9 12.18 Unpacking libpixman-1-0:arm64 (0.44.0-3) ...
#9 12.21 Selecting previously unselected package libxcb-render0:arm64.
#9 12.21 Preparing to unpack .../040-libxcb-render0_1.17.0-2+b1_arm64.deb ...
#9 12.21 Unpacking libxcb-render0:arm64 (1.17.0-2+b1) ...
#9 12.23 Selecting previously unselected package libxcb-shm0:arm64.
#9 12.23 Preparing to unpack .../041-libxcb-shm0_1.17.0-2+b1_arm64.deb ...
#9 12.23 Unpacking libxcb-shm0:arm64 (1.17.0-2+b1) ...
#9 12.25 Selecting previously unselected package libxrender1:arm64.
#9 12.25 Preparing to unpack .../042-libxrender1_1%3a0.9.12-1_arm64.deb ...
#9 12.25 Unpacking libxrender1:arm64 (1:0.9.12-1) ...
#9 12.27 Selecting previously unselected package libcairo2:arm64.
#9 12.27 Preparing to unpack .../043-libcairo2_1.18.4-1+b1_arm64.deb ...
#9 12.27 Unpacking libcairo2:arm64 (1.18.4-1+b1) ...
#9 12.31 Selecting previously unselected package libdrm-common.
#9 12.31 Preparing to unpack .../044-libdrm-common_2.4.125-2_all.deb ...
#9 12.31 Unpacking libdrm-common (2.4.125-2) ...
#9 12.32 Selecting previously unselected package libdrm2:arm64.
#9 12.32 Preparing to unpack .../045-libdrm2_2.4.125-2_arm64.deb ...
#9 12.33 Unpacking libdrm2:arm64 (2.4.125-2) ...
#9 12.35 Selecting previously unselected package libwayland-server0:arm64.
#9 12.35 Preparing to unpack .../046-libwayland-server0_1.23.1-3_arm64.deb ...
#9 12.35 Unpacking libwayland-server0:arm64 (1.23.1-3) ...
#9 12.36 Selecting previously unselected package libdrm-amdgpu1:arm64.
#9 12.36 Preparing to unpack .../047-libdrm-amdgpu1_2.4.125-2_arm64.deb ...
#9 12.36 Unpacking libdrm-amdgpu1:arm64 (2.4.125-2) ...
#9 12.38 Selecting previously unselected package libelf1t64:arm64.
#9 12.38 Preparing to unpack .../048-libelf1t64_0.192-4_arm64.deb ...
#9 12.38 Unpacking libelf1t64:arm64 (0.192-4) ...
#9 12.41 Selecting previously unselected package libz3-4:arm64.
#9 12.41 Preparing to unpack .../049-libz3-4_4.13.3-1_arm64.deb ...
#9 12.41 Unpacking libz3-4:arm64 (4.13.3-1) ...
#9 12.77 Selecting previously unselected package libllvm19:arm64.
#9 12.77 Preparing to unpack .../050-libllvm19_1%3a19.1.7-3+b2_arm64.deb ...
#9 12.77 Unpacking libllvm19:arm64 (1:19.1.7-3+b2) ...
#9 13.34 Selecting previously unselected package libsensors-config.
#9 13.34 Preparing to unpack .../051-libsensors-config_1%3a3.6.2-2_all.deb ...
#9 13.34 Unpacking libsensors-config (1:3.6.2-2) ...
#9 13.36 Selecting previously unselected package libsensors5:arm64.
#9 13.36 Preparing to unpack .../052-libsensors5_1%3a3.6.2-2_arm64.deb ...
#9 13.36 Unpacking libsensors5:arm64 (1:3.6.2-2) ...
#9 13.38 Selecting previously unselected package libx11-xcb1:arm64.
#9 13.38 Preparing to unpack .../053-libx11-xcb1_2%3a1.8.12-1_arm64.deb ...
#9 13.38 Unpacking libx11-xcb1:arm64 (2:1.8.12-1) ...
#9 13.41 Selecting previously unselected package libxcb-dri3-0:arm64.
#9 13.41 Preparing to unpack .../054-libxcb-dri3-0_1.17.0-2+b1_arm64.deb ...
#9 13.41 Unpacking libxcb-dri3-0:arm64 (1.17.0-2+b1) ...
#9 13.43 Selecting previously unselected package libxcb-present0:arm64.
#9 13.43 Preparing to unpack .../055-libxcb-present0_1.17.0-2+b1_arm64.deb ...
#9 13.43 Unpacking libxcb-present0:arm64 (1.17.0-2+b1) ...
#9 13.45 Selecting previously unselected package libxcb-randr0:arm64.
#9 13.45 Preparing to unpack .../056-libxcb-randr0_1.17.0-2+b1_arm64.deb ...
#9 13.45 Unpacking libxcb-randr0:arm64 (1.17.0-2+b1) ...
#9 13.47 Selecting previously unselected package libxcb-sync1:arm64.
#9 13.47 Preparing to unpack .../057-libxcb-sync1_1.17.0-2+b1_arm64.deb ...
#9 13.47 Unpacking libxcb-sync1:arm64 (1.17.0-2+b1) ...
#9 13.49 Selecting previously unselected package libxcb-xfixes0:arm64.
#9 13.49 Preparing to unpack .../058-libxcb-xfixes0_1.17.0-2+b1_arm64.deb ...
#9 13.50 Unpacking libxcb-xfixes0:arm64 (1.17.0-2+b1) ...
#9 13.52 Selecting previously unselected package libxshmfence1:arm64.
#9 13.52 Preparing to unpack .../059-libxshmfence1_1.3.3-1_arm64.deb ...
#9 13.52 Unpacking libxshmfence1:arm64 (1.3.3-1) ...
#9 13.53 Selecting previously unselected package mesa-libgallium:arm64.
#9 13.54 Preparing to unpack .../060-mesa-libgallium_25.0.7-2_arm64.deb ...
#9 13.54 Unpacking mesa-libgallium:arm64 (25.0.7-2) ...
#9 13.94 Selecting previously unselected package libgbm1:arm64.
#9 13.94 Preparing to unpack .../061-libgbm1_25.0.7-2_arm64.deb ...
#9 13.94 Unpacking libgbm1:arm64 (25.0.7-2) ...
#9 13.96 Selecting previously unselected package libcairo-gobject2:arm64.
#9 13.96 Preparing to unpack .../062-libcairo-gobject2_1.18.4-1+b1_arm64.deb ...
#9 13.96 Unpacking libcairo-gobject2:arm64 (1.18.4-1+b1) ...
#9 13.98 Selecting previously unselected package libcloudproviders0:arm64.
#9 13.98 Preparing to unpack .../063-libcloudproviders0_0.3.6-2_arm64.deb ...
#9 13.98 Unpacking libcloudproviders0:arm64 (0.3.6-2) ...
#9 14.00 Selecting previously unselected package liblcms2-2:arm64.
#9 14.00 Preparing to unpack .../064-liblcms2-2_2.16-2_arm64.deb ...
#9 14.00 Unpacking liblcms2-2:arm64 (2.16-2) ...
#9 14.03 Selecting previously unselected package libcolord2:arm64.
#9 14.03 Preparing to unpack .../065-libcolord2_1.4.7-3_arm64.deb ...
#9 14.03 Unpacking libcolord2:arm64 (1.4.7-3) ...
#9 14.05 Selecting previously unselected package libavahi-common-data:arm64.
#9 14.05 Preparing to unpack .../066-libavahi-common-data_0.8-16_arm64.deb ...
#9 14.05 Unpacking libavahi-common-data:arm64 (0.8-16) ...
#9 14.07 Selecting previously unselected package libavahi-common3:arm64.
#9 14.07 Preparing to unpack .../067-libavahi-common3_0.8-16_arm64.deb ...
#9 14.08 Unpacking libavahi-common3:arm64 (0.8-16) ...
#9 14.10 Selecting previously unselected package libavahi-client3:arm64.
#9 14.10 Preparing to unpack .../068-libavahi-client3_0.8-16_arm64.deb ...
#9 14.10 Unpacking libavahi-client3:arm64 (0.8-16) ...
#9 14.12 Selecting previously unselected package libcups2t64:arm64.
#9 14.12 Preparing to unpack .../069-libcups2t64_2.4.10-3_arm64.deb ...
#9 14.12 Unpacking libcups2t64:arm64 (2.4.10-3) ...
#9 14.15 Selecting previously unselected package libepoxy0:arm64.
#9 14.15 Preparing to unpack .../070-libepoxy0_1.5.10-2_arm64.deb ...
#9 14.15 Unpacking libepoxy0:arm64 (1.5.10-2) ...
#9 14.18 Selecting previously unselected package libfribidi0:arm64.
#9 14.18 Preparing to unpack .../071-libfribidi0_1.0.16-1_arm64.deb ...
#9 14.18 Unpacking libfribidi0:arm64 (1.0.16-1) ...
#9 14.19 Selecting previously unselected package libgraphite2-3:arm64.
#9 14.19 Preparing to unpack .../072-libgraphite2-3_1.3.14-3_arm64.deb ...
#9 14.19 Unpacking libgraphite2-3:arm64 (1.3.14-3) ...
#9 14.21 Selecting previously unselected package libharfbuzz0b:arm64.
#9 14.21 Preparing to unpack .../073-libharfbuzz0b_10.2.0-1+b1_arm64.deb ...
#9 14.21 Unpacking libharfbuzz0b:arm64 (10.2.0-1+b1) ...
#9 14.25 Selecting previously unselected package fontconfig.
#9 14.25 Preparing to unpack .../074-fontconfig_2.15.0-2.3_arm64.deb ...
#9 14.25 Unpacking fontconfig (2.15.0-2.3) ...
#9 14.27 Selecting previously unselected package libthai-data.
#9 14.27 Preparing to unpack .../075-libthai-data_0.1.29-2_all.deb ...
#9 14.27 Unpacking libthai-data (0.1.29-2) ...
#9 14.30 Selecting previously unselected package libdatrie1:arm64.
#9 14.30 Preparing to unpack .../076-libdatrie1_0.2.13-4_arm64.deb ...
#9 14.30 Unpacking libdatrie1:arm64 (0.2.13-4) ...
#9 14.31 Selecting previously unselected package libthai0:arm64.
#9 14.31 Preparing to unpack .../077-libthai0_0.1.29-2+b1_arm64.deb ...
#9 14.32 Unpacking libthai0:arm64 (0.1.29-2+b1) ...
#9 14.33 Selecting previously unselected package libpango-1.0-0:arm64.
#9 14.33 Preparing to unpack .../078-libpango-1.0-0_1.56.3-1_arm64.deb ...
#9 14.33 Unpacking libpango-1.0-0:arm64 (1.56.3-1) ...
#9 14.36 Selecting previously unselected package libpangoft2-1.0-0:arm64.
#9 14.36 Preparing to unpack .../079-libpangoft2-1.0-0_1.56.3-1_arm64.deb ...
#9 14.36 Unpacking libpangoft2-1.0-0:arm64 (1.56.3-1) ...
#9 14.38 Selecting previously unselected package libpangocairo-1.0-0:arm64.
#9 14.38 Preparing to unpack .../080-libpangocairo-1.0-0_1.56.3-1_arm64.deb ...
#9 14.38 Unpacking libpangocairo-1.0-0:arm64 (1.56.3-1) ...
#9 14.40 Selecting previously unselected package libwayland-client0:arm64.
#9 14.40 Preparing to unpack .../081-libwayland-client0_1.23.1-3_arm64.deb ...
#9 14.40 Unpacking libwayland-client0:arm64 (1.23.1-3) ...
#9 14.41 Selecting previously unselected package libwayland-cursor0:arm64.
#9 14.41 Preparing to unpack .../082-libwayland-cursor0_1.23.1-3_arm64.deb ...
#9 14.42 Unpacking libwayland-cursor0:arm64 (1.23.1-3) ...
#9 14.43 Selecting previously unselected package libwayland-egl1:arm64.
#9 14.43 Preparing to unpack .../083-libwayland-egl1_1.23.1-3_arm64.deb ...
#9 14.44 Unpacking libwayland-egl1:arm64 (1.23.1-3) ...
#9 14.45 Selecting previously unselected package libxcomposite1:arm64.
#9 14.46 Preparing to unpack .../084-libxcomposite1_1%3a0.4.6-1_arm64.deb ...
#9 14.46 Unpacking libxcomposite1:arm64 (1:0.4.6-1) ...
#9 14.47 Selecting previously unselected package libxfixes3:arm64.
#9 14.48 Preparing to unpack .../085-libxfixes3_1%3a6.0.0-2+b4_arm64.deb ...
#9 14.48 Unpacking libxfixes3:arm64 (1:6.0.0-2+b4) ...
#9 14.49 Selecting previously unselected package libxcursor1:arm64.
#9 14.49 Preparing to unpack .../086-libxcursor1_1%3a1.2.3-1_arm64.deb ...
#9 14.50 Unpacking libxcursor1:arm64 (1:1.2.3-1) ...
#9 14.51 Selecting previously unselected package libxdamage1:arm64.
#9 14.51 Preparing to unpack .../087-libxdamage1_1%3a1.1.6-1+b2_arm64.deb ...
#9 14.51 Unpacking libxdamage1:arm64 (1:1.1.6-1+b2) ...
#9 14.52 Selecting previously unselected package libxinerama1:arm64.
#9 14.53 Preparing to unpack .../088-libxinerama1_2%3a1.1.4-3+b4_arm64.deb ...
#9 14.53 Unpacking libxinerama1:arm64 (2:1.1.4-3+b4) ...
#9 14.54 Selecting previously unselected package xkb-data.
#9 14.54 Preparing to unpack .../089-xkb-data_2.42-1_all.deb ...
#9 14.54 Unpacking xkb-data (2.42-1) ...
#9 14.61 Selecting previously unselected package libxkbcommon0:arm64.
#9 14.61 Preparing to unpack .../090-libxkbcommon0_1.7.0-2.1_arm64.deb ...
#9 14.61 Unpacking libxkbcommon0:arm64 (1.7.0-2.1) ...
#9 14.63 Selecting previously unselected package libxrandr2:arm64.
#9 14.63 Preparing to unpack .../091-libxrandr2_2%3a1.5.4-1+b3_arm64.deb ...
#9 14.63 Unpacking libxrandr2:arm64 (2:1.5.4-1+b3) ...
#9 14.64 Selecting previously unselected package dbus-user-session.
#9 14.65 Preparing to unpack .../092-dbus-user-session_1.16.2-2_arm64.deb ...
#9 14.65 Unpacking dbus-user-session (1.16.2-2) ...
#9 14.66 Selecting previously unselected package libdconf1:arm64.
#9 14.66 Preparing to unpack .../093-libdconf1_0.40.0-5_arm64.deb ...
#9 14.67 Unpacking libdconf1:arm64 (0.40.0-5) ...
#9 14.68 Selecting previously unselected package dconf-service.
#9 14.68 Preparing to unpack .../094-dconf-service_0.40.0-5_arm64.deb ...
#9 14.68 Unpacking dconf-service (0.40.0-5) ...
#9 14.69 Selecting previously unselected package dconf-gsettings-backend:arm64.
#9 14.69 Preparing to unpack .../095-dconf-gsettings-backend_0.40.0-5_arm64.deb ...
#9 14.70 Unpacking dconf-gsettings-backend:arm64 (0.40.0-5) ...
#9 14.71 Selecting previously unselected package libgtk-3-common.
#9 14.71 Preparing to unpack .../096-libgtk-3-common_3.24.50-2_all.deb ...
#9 14.71 Unpacking libgtk-3-common (3.24.50-2) ...
#9 14.94 Selecting previously unselected package libgtk-3-0t64:arm64.
#9 14.94 Preparing to unpack .../097-libgtk-3-0t64_3.24.50-2_arm64.deb ...
#9 14.95 Unpacking libgtk-3-0t64:arm64 (3.24.50-2) ...
#9 15.10 Selecting previously unselected package libnspr4:arm64.
#9 15.10 Preparing to unpack .../098-libnspr4_2%3a4.36-1_arm64.deb ...
#9 15.10 Unpacking libnspr4:arm64 (2:4.36-1) ...
#9 15.13 Selecting previously unselected package libnss3:arm64.
#9 15.13 Preparing to unpack .../099-libnss3_2%3a3.114-1_arm64.deb ...
#9 15.13 Unpacking libnss3:arm64 (2:3.114-1) ...
#9 15.21 Selecting previously unselected package libxkbfile1:arm64.
#9 15.21 Preparing to unpack .../100-libxkbfile1_1%3a1.1.0-1+b4_arm64.deb ...
#9 15.21 Unpacking libxkbfile1:arm64 (1:1.1.0-1+b4) ...
#9 15.23 Selecting previously unselected package xdg-utils.
#9 15.23 Preparing to unpack .../101-xdg-utils_1.2.1-2_all.deb ...
#9 15.23 Unpacking xdg-utils (1.2.1-2) ...
#9 15.25 Selecting previously unselected package code.
#9 15.25 Preparing to unpack .../102-code_1.103.2-1755710123_arm64.deb ...
#9 15.25 Unpacking code (1.103.2-1755710123) ...
#9 17.10 Setting up libgraphite2-3:arm64 (1.3.14-3) ...
#9 17.11 Setting up liblcms2-2:arm64 (2.16-2) ...
#9 17.11 Setting up libpixman-1-0:arm64 (0.44.0-3) ...
#9 17.11 Setting up libsharpyuv0:arm64 (1.5.0-0.1) ...
#9 17.12 Setting up libwayland-server0:arm64 (1.23.1-3) ...
#9 17.13 Setting up systemd-sysv (258~rc3-1) ...
#9 17.13 Setting up libxau6:arm64 (1:1.0.11-1) ...
#9 17.14 Setting up libxdmcp6:arm64 (1:1.1.5-1) ...
#9 17.14 Setting up libxcb1:arm64 (1.17.0-2+b1) ...
#9 17.15 Setting up libxcb-xfixes0:arm64 (1.17.0-2+b1) ...
#9 17.15 Setting up liblerc4:arm64 (4.0.0+ds-5) ...
#9 17.16 Setting up hicolor-icon-theme (0.18-2) ...
#9 17.17 Setting up libdatrie1:arm64 (0.2.13-4) ...
#9 17.18 Setting up libxcb-render0:arm64 (1.17.0-2+b1) ...
#9 17.19 Setting up libxml2-16:arm64 (2.14.5+dfsg-0.2) ...
#9 17.19 Setting up libgdk-pixbuf2.0-common (2.42.12+dfsg-5) ...
#9 17.19 Setting up libsensors-config (1:3.6.2-2) ...
#9 17.20 Setting up libdeflate0:arm64 (1.23-2) ...
#9 17.21 Setting up xkb-data (2.42-1) ...
#9 17.21 Setting up libxcb-shm0:arm64 (1.17.0-2+b1) ...
#9 17.22 Setting up libjbig0:arm64 (2.1-6.1+b2) ...
#9 17.23 Setting up libelf1t64:arm64 (0.192-4) ...
#9 17.23 Setting up libxcb-present0:arm64 (1.17.0-2+b1) ...
#9 17.24 Setting up libasound2-data (1.2.14-1) ...
#9 17.24 Setting up libz3-4:arm64 (4.13.3-1) ...
#9 17.25 Setting up libasound2t64:arm64 (1.2.14-1) ...
#9 17.26 Setting up libjpeg62-turbo:arm64 (1:2.1.5-4) ...
#9 17.26 Setting up libx11-data (2:1.8.12-1) ...
#9 17.27 Setting up libepoxy0:arm64 (1.5.10-2) ...
#9 17.27 Setting up libnspr4:arm64 (2:4.36-1) ...
#9 17.28 Setting up libxcb-sync1:arm64 (1.17.0-2+b1) ...
#9 17.28 Setting up libavahi-common-data:arm64 (0.8-16) ...
#9 17.28 Setting up libdbus-1-3:arm64 (1.16.2-2) ...
#9 17.29 Setting up libfribidi0:arm64 (1.0.16-1) ...
#9 17.29 Setting up libproc2-0:arm64 (2:4.0.4-9) ...
#9 17.30 Setting up fonts-dejavu-mono (2.37-8) ...
#9 17.31 Setting up libpng16-16t64:arm64 (1.6.50-1) ...
#9 17.31 Setting up libatomic1:arm64 (15.2.0-1) ...
#9 17.32 Setting up fonts-dejavu-core (2.37-8) ...
#9 17.34 Setting up libsensors5:arm64 (1:3.6.2-2) ...
#9 17.35 Setting up libncursesw6:arm64 (6.5+20250216-2) ...
#9 17.35 Setting up libwebp7:arm64 (1.5.0-0.1) ...
#9 17.36 Setting up libxshmfence1:arm64 (1.3.3-1) ...
#9 17.36 Setting up at-spi2-common (2.57.1-1) ...
#9 17.37 Setting up libtiff6:arm64 (4.7.0-4) ...
#9 17.37 Setting up libxcb-randr0:arm64 (1.17.0-2+b1) ...
#9 17.38 Setting up dbus-session-bus-common (1.16.2-2) ...
#9 17.38 Setting up procps (2:4.0.4-9) ...
#9 17.40 Setting up libx11-6:arm64 (2:1.8.12-1) ...
#9 17.40 Setting up libthai-data (0.1.29-2) ...
#9 17.41 Setting up libwayland-egl1:arm64 (1.23.1-3) ...
#9 17.41 Setting up libxkbfile1:arm64 (1:1.1.0-1+b4) ...
#9 17.42 Setting up dbus-system-bus-common (1.16.2-2) ...
#9 17.42 Creating group 'messagebus' with GID 997.
#9 17.42 Creating user 'messagebus' (System Message Bus) with UID 997 and GID 997.
#9 17.43 Setting up libdrm-common (2.4.125-2) ...
#9 17.44 Setting up libxcomposite1:arm64 (1:0.4.6-1) ...
#9 17.44 Setting up xdg-utils (1.2.1-2) ...
#9 17.45 update-alternatives: using /usr/bin/xdg-open to provide /usr/bin/open (open) in auto mode
#9 17.45 update-alternatives: warning: skip creation of /usr/share/man/man1/open.1.gz because associated file /usr/share/man/man1/xdg-open.1.gz (of link group open) doesn't exist
#9 17.45 Setting up dbus-bin (1.16.2-2) ...
#9 17.46 Setting up libxkbcommon0:arm64 (1.7.0-2.1) ...
#9 17.46 Setting up libwayland-client0:arm64 (1.23.1-3) ...
#9 17.47 Setting up libxcb-dri3-0:arm64 (1.17.0-2+b1) ...
#9 17.47 Setting up libllvm19:arm64 (1:19.1.7-3+b2) ...
#9 17.48 Setting up libx11-xcb1:arm64 (2:1.8.12-1) ...
#9 17.48 Setting up libxdamage1:arm64 (1:1.1.6-1+b2) ...
#9 17.49 Setting up libxrender1:arm64 (1:0.9.12-1) ...
#9 17.49 Setting up fontconfig-config (2.15.0-2.3) ...
#9 17.54 debconf: unable to initialize frontend: Dialog
#9 17.54 debconf: (Dialog frontend will not work on a dumb terminal, an emacs shell buffer, or without a controlling terminal.)
#9 17.54 debconf: falling back to frontend: Readline
#9 17.54 debconf: unable to initialize frontend: Readline
#9 17.54 debconf: (This frontend requires a controlling tty.)
#9 17.54 debconf: falling back to frontend: Teletype
#9 17.54 debconf: unable to initialize frontend: Teletype
#9 17.54 debconf: (This frontend requires a controlling tty.)
#9 17.54 debconf: falling back to frontend: Noninteractive
#9 17.57 Setting up libavahi-common3:arm64 (0.8-16) ...
#9 17.57 Setting up libxext6:arm64 (2:1.3.4-1+b3) ...
#9 17.57 Setting up libnss3:arm64 (2:3.114-1) ...
#9 17.58 Setting up dbus-daemon (1.16.2-2) ...
#9 17.59 Setting up libthai0:arm64 (0.1.29-2+b1) ...
#9 17.59 Setting up libglib2.0-0t64:arm64 (2.84.4-3) ...
#9 17.60 Setting up libfreetype6:arm64 (2.13.3+dfsg-1) ...
#9 17.61 Setting up libxfixes3:arm64 (1:6.0.0-2+b4) ...
#9 17.61 Setting up dbus (1.16.2-2) ...
#9 17.63 invoke-rc.d: could not determine current runlevel
#9 17.63 invoke-rc.d: policy-rc.d denied execution of start.
#9 17.64 Setting up shared-mime-info (2.4-5+b3) ...
#9 18.57 Setting up libxinerama1:arm64 (2:1.1.4-3+b4) ...
#9 18.57 Setting up libxrandr2:arm64 (2:1.5.4-1+b3) ...
#9 18.58 Setting up libdrm2:arm64 (2.4.125-2) ...
#9 18.59 Setting up libwayland-cursor0:arm64 (1.23.1-3) ...
#9 18.59 Setting up libpam-systemd:arm64 (258~rc3-1) ...
#9 18.63 debconf: unable to initialize frontend: Dialog
#9 18.63 debconf: (Dialog frontend will not work on a dumb terminal, an emacs shell buffer, or without a controlling terminal.)
#9 18.63 debconf: falling back to frontend: Readline
#9 18.63 debconf: unable to initialize frontend: Readline
#9 18.63 debconf: (This frontend requires a controlling tty.)
#9 18.63 debconf: falling back to frontend: Teletype
#9 18.64 debconf: unable to initialize frontend: Teletype
#9 18.64 debconf: (This frontend requires a controlling tty.)
#9 18.64 debconf: falling back to frontend: Noninteractive
#9 18.67 Setting up libharfbuzz0b:arm64 (10.2.0-1+b1) ...
#9 18.68 Setting up libgdk-pixbuf-2.0-0:arm64 (2.42.12+dfsg-5) ...
#9 18.69 Setting up libfontconfig1:arm64 (2.15.0-2.3) ...
#9 18.69 Setting up libavahi-client3:arm64 (0.8-16) ...
#9 18.69 Setting up libdrm-amdgpu1:arm64 (2.4.125-2) ...
#9 18.70 Setting up gtk-update-icon-cache (4.18.6+ds-2) ...
#9 18.70 Setting up mesa-libgallium:arm64 (25.0.7-2) ...
#9 18.71 Setting up fontconfig (2.15.0-2.3) ...
#9 18.71 Regenerating fonts cache... done.
#9 20.73 Setting up libatk1.0-0t64:arm64 (2.57.1-1) ...
#9 20.73 Setting up libxi6:arm64 (2:1.8.2-1) ...
#9 20.74 Setting up libgbm1:arm64 (25.0.7-2) ...
#9 20.74 Setting up libxcursor1:arm64 (1:1.2.3-1) ...
#9 20.75 Setting up libpango-1.0-0:arm64 (1.56.3-1) ...
#9 20.75 Setting up libcloudproviders0:arm64 (0.3.6-2) ...
#9 20.76 Setting up libcairo2:arm64 (1.18.4-1+b1) ...
#9 20.76 Setting up libcolord2:arm64 (1.4.7-3) ...
#9 20.76 Setting up libdconf1:arm64 (0.40.0-5) ...
#9 20.77 Setting up dbus-user-session (1.16.2-2) ...
#9 20.77 Setting up adwaita-icon-theme (48.1-1) ...
#9 20.78 update-alternatives: using /usr/share/icons/Adwaita/cursor.theme to provide /usr/share/icons/default/index.theme (x-cursor-theme) in auto mode
#9 20.78 Setting up libatspi2.0-0t64:arm64 (2.57.1-1) ...
#9 20.79 Setting up libcairo-gobject2:arm64 (1.18.4-1+b1) ...
#9 20.79 Setting up libpangoft2-1.0-0:arm64 (1.56.3-1) ...
#9 20.80 Setting up libcups2t64:arm64 (2.4.10-3) ...
#9 20.80 Setting up libpangocairo-1.0-0:arm64 (1.56.3-1) ...
#9 20.80 Setting up libatk-bridge2.0-0t64:arm64 (2.57.1-1) ...
#9 20.81 Setting up dconf-service (0.40.0-5) ...
#9 20.81 Setting up dconf-gsettings-backend:arm64 (0.40.0-5) ...
#9 20.82 Setting up libgtk-3-common (3.24.50-2) ...
#9 20.82 Setting up libgtk-3-0t64:arm64 (3.24.50-2) ...
#9 20.83 Setting up code (1.103.2-1755710123) ...
#9 20.84 update-alternatives: using /usr/bin/code to provide /usr/bin/editor (editor) in auto mode
#9 21.84 debconf: unable to initialize frontend: Dialog
#9 21.84 debconf: (Dialog frontend will not work on a dumb terminal, an emacs shell buffer, or without a controlling terminal.)
#9 21.84 debconf: falling back to frontend: Readline
#9 21.84 debconf: unable to initialize frontend: Readline
#9 21.84 debconf: (This frontend requires a controlling tty.)
#9 21.84 debconf: falling back to frontend: Teletype
#9 21.84 debconf: unable to initialize frontend: Teletype
#9 21.84 debconf: (This frontend requires a controlling tty.)
#9 21.84 debconf: falling back to frontend: Noninteractive
#9 22.87 Processing triggers for libc-bin (2.41-12) ...
#9 DONE 23.3s

#10 [ 6/17] RUN type -p curl >/dev/null || sudo apt install curl -y &&     curl -fsSL https://cli.github.com/packages/githubcli-archive-keyring.gpg | sudo dd of=/usr/share/keyrings/githubcli-archive-keyring.gpg &&     sudo chmod go+r /usr/share/keyrings/githubcli-archive-keyring.gpg &&     echo "deb [arch=$(dpkg --print-architecture) signed-by=/usr/share/keyrings/githubcli-archive-keyring.gpg] https://cli.github.com/packages stable main" | sudo tee /etc/apt/sources.list.d/github-cli.list > /dev/null &&     sudo apt update && sudo apt install -y --no-install-recommends gh &&     sudo apt-get clean && sudo rm -rf /var/lib/apt/lists/* /var/cache/apt/archives/*
#10 0.134 
#10 0.134 WARNING: apt does not have a stable CLI interface. Use with caution in scripts.
#10 0.134 
#10 0.143 Reading package lists...
#10 0.147 Building dependency tree...
#10 0.148 Reading state information...
#10 0.150 curl is already the newest version (8.15.0-1).
#10 0.150 The following package was automatically installed and is no longer required:
#10 0.150   gcc-14-base
#10 0.150 Use 'sudo apt autoremove' to remove it.
#10 0.150 
#10 0.155 Summary:
#10 0.155   Upgrading: 0, Installing: 0, Removing: 0, Not Upgrading: 0
#10 0.226 4+1 records in
#10 0.226 4+1 records out
#10 0.226 2270 bytes (2.3 kB, 2.2 KiB) copied, 0.0612292 s, 37.1 kB/s
#10 0.243 
#10 0.243 WARNING: apt does not have a stable CLI interface. Use with caution in scripts.
#10 0.243 
#10 0.302 Get:1 http://deb.debian.org/debian testing InRelease [146 kB]
#10 0.311 Get:2 https://cli.github.com/packages stable InRelease [3917 B]
#10 0.331 Get:3 https://cli.github.com/packages stable/main arm64 Packages [345 B]
#10 0.340 Get:4 http://deb.debian.org/debian testing-updates InRelease [45.1 kB]
#10 0.351 Get:5 http://deb.debian.org/debian-security testing-security InRelease [43.4 kB]
#10 0.356 Get:6 https://packages.microsoft.com/repos/code stable InRelease [3590 B]
#10 0.361 Get:7 http://deb.debian.org/debian testing/main arm64 Packages [9722 kB]
#10 0.384 Get:8 https://packages.microsoft.com/repos/code stable/main armhf Packages [20.5 kB]
#10 0.421 Get:9 https://packages.microsoft.com/repos/code stable/main amd64 Packages [20.4 kB]
#10 0.454 Get:10 https://packages.microsoft.com/repos/code stable/main arm64 Packages [20.5 kB]
#10 1.372 Fetched 10.0 MB in 1s (8959 kB/s)
#10 1.372 Reading package lists...
#10 1.770 Building dependency tree...
#10 1.896 Reading state information...
#10 1.913 1 package can be upgraded. Run 'apt list --upgradable' to see it.
#10 1.920 
#10 1.920 WARNING: apt does not have a stable CLI interface. Use with caution in scripts.
#10 1.920 
#10 1.922 Reading package lists...
#10 2.346 Building dependency tree...
#10 2.490 Reading state information...
#10 2.672 The following package was automatically installed and is no longer required:
#10 2.672   gcc-14-base
#10 2.672 Use 'sudo apt autoremove' to remove it.
#10 2.672 
#10 2.684 Installing:
#10 2.684   gh
#10 2.684 
#10 2.844 Summary:
#10 2.844   Upgrading: 0, Installing: 1, Removing: 0, Not Upgrading: 1
#10 2.844   Download size: 17.2 MB
#10 2.844   Space needed: 52.6 MB / 221 GB available
#10 2.844 
#10 2.844 Get:1 https://cli.github.com/packages stable/main arm64 gh arm64 2.78.0 [17.2 MB]
#10 3.387 debconf: unable to initialize frontend: Dialog
#10 3.387 debconf: (Dialog frontend will not work on a dumb terminal, an emacs shell buffer, or without a controlling terminal.)
#10 3.387 debconf: falling back to frontend: Readline
#10 3.390 debconf: unable to initialize frontend: Readline
#10 3.390 debconf: (This frontend requires a controlling tty.)
#10 3.390 debconf: falling back to frontend: Teletype
#10 3.393 debconf: unable to initialize frontend: Teletype
